brand;t1;t2;t3;t4;model;category;DESHEVLE;FOTOS;FOXTROT;MOBILLUCK;PALLADIUM;ROZETKA;TEHNOHATA;TEHNOS;V590;VSTROYKA
BOSCH;Крупная бытовая техника;Холодильник;Комбинированный;;KGN 36SM30;17;Холодильник BOSCH KGN 36SM30;;Холодильник BOSCH KGN36SM30;Двухкамерный Холодильник Bosch KGN36SM30;;Двухкамерный Холодильник BOSCH KGN 36 SM 30;; Холодильник Bosch KGN36SM30;;
BOSCH;Крупная бытовая техника;Холодильник;Комбинированный;;KGN 36SQ31;17;Холодильник BOSCH KGN 36SQ31;;Холодильник BOSCH KGN36SQ31;Двухкамерный Холодильник Bosch KGN36SQ31;;;; Холодильник Bosch KGN36SQ31;;
BOSCH;Крупная бытовая техника;Холодильник;Комбинированный;;KGN 36SR31;17;Холодильник BOSCH KGN 36SR31;;Холодильник BOSCH KGN36SR31;Двухкамерный Холодильник Bosch KGN36SR31;;;; Холодильник Bosch KGN36SR31;;
BOSCH;Крупная бытовая техника;Холодильник;Комбинированный;;KGN 39XL35;17;Холодильник BOSCH KGN39XL35;;;;;;; Холодильник Bosch KGN39XL35;;
BOSCH;Крупная бытовая техника;Холодильник;Комбинированный;;KGN 49SB31;17;Холодильник BOSCH KGN 49SB31;;Холодильник BOSCH KGN49SB31;Двухкамерный Холодильник Bosch KGN49SB31;;Двухкамерный Холодильник BOSCH KGN 49 SB 31;; Холодильник Bosch KGN49SB31;;
BOSCH;Крупная бытовая техника;Холодильник;Комбинированный;;KGN 49SM31;17;Холодильник BOSCH KGN 49SM31;Холодильник BOSCH KGN49SM31;Холодильник BOSCH KGN49SM31;Двухкамерный Холодильник Bosch KGN49SM31;;;; Холодильник Bosch KGN49SM31;Холодильник Bosch KGN 49 SM 31;
BOSCH;Крупная бытовая техника;Холодильник;Комбинированный;;KGN 49VI20;17;Холодильник BOSCH KGN 49VI20;Холодильник BOSCH KGN49VI20;Холодильник BOSCH KGN49VI20;Двухкамерный Холодильник Bosch KGN49VI20;;Двухкамерный Холодильник BOSCH KGN 49 VI 20;; Холодильник Bosch KGN49VI20;;
BOSCH;Крупная бытовая техника;Холодильник;Комбинированный;;KGN 49VW20;17;Холодильник BOSCH KGN 49VW20;Холодильник BOSCH KGN49VW20;;Двухкамерный Холодильник Bosch KGN49VW20;;Двухкамерный Холодильник BOSCH KGN 49 VW 20;; Холодильник Bosch KGN49VW20;;
BOSCH;Крупная бытовая техника;Холодильник;Комбинированный;;KGN 56AW20U;17;Холодильник BOSCH KGN 56AW20U;;Холодильник BOSCH KGN56AW20U;;;Двухкамерный Холодильник BOSCH KGN56AW20U;; Холодильник Bosch KGN56AW20U;;
BOSCH;Крупная бытовая техника;Холодильник;Комбинированный;;KGN 56LB30N;17;Холодильник BOSCH KGN 56LB30N;;;;;;; Холодильник Bosch KGN56LB30N;;
BOSCH;Крупная бытовая техника;Холодильник;Комбинированный;;KGS 36XW20R;17;Холодильник BOSCH KGS 36XW20R;;Холодильник BOSCH KGS36XW20R;Двухкамерный Холодильник Bosch KGS36XW20R;;Двухкамерный Холодильник BOSCH KGS 36 XW 20 R;; Холодильник Bosch KGS36XW20R;;
BOSCH;Крупная бытовая техника;Холодильник;Комбинированный;;KGS 39XW20R;17;Холодильник BOSCH KGS 39XW20R;Холодильник BOSCH KGS39XW20R;;Двухкамерный Холодильник Bosch KGS39XW20R;;Двухкамерный Холодильник BOSCH KGS 39 XW 20 R;; Холодильник Bosch KGS39XW20R;Холодильник Bosch KGS 39 XW 20 R;
BOSCH;Крупная бытовая техника;Холодильник;Комбинированный;;KGV 36VD32S;17;;;;;;;; Холодильник Bosch KGV36VD32S;;
CANDY;Встроенная техника;Аксессуары;;;STK KIT SLID;;;;;;;;;;;
CANDY;Встроенная техника;ДУО (духовка+пм);;;DUO 609 X;;;;;;;;;;Духовой шкаф Candy DUO 609 X Под заказ;
CANDY;Встроенная техника;Духовка;Электрическая;;FCL 614/6 AV;1;Духовка CANDY FCL 614/6 AV;Духовка CANDY FCL 614/6 AV;;Духовой шкаф Candy FCL614/6AV;;Духовой шкаф электрический CANDY FCL 614/6 AV;Духовой шкаф CANDY FCL 614/6 AV; Духовка встраиваемая Candy FCL 614/6 AV;Духовой шкаф Candy FCL 614/6 AV Под заказ;
CANDY;Встроенная техника;Духовка;Электрическая;;FCL 614/6 BA;1;Духовка CANDY FCL 614/6 BA;;;;;;;;Духовой шкаф Candy FCL 614/6 BA Под заказ;
CANDY;Встроенная техника;Духовка;Электрическая;;FCL 614/6 GH;1;Духовка CANDY FCL 614/6 GH;;;;;;;;Духовой шкаф Candy FCL 614/6 GH Под заказ;
CANDY;Встроенная техника;Духовка;Электрическая;;FPE 502/6 N;1;Духовка CANDY FPE 502/6 N;Духовка CANDY FPE 502/6 N;;Духовка независимая электрическая Candy FPE 502/6N (71183140);Духовой шкаф Candy FPE 502/6 N;Духовой шкаф электрический CANDY FPE 502/6 N;Духовой шкаф Candy FPE502/6N; Духовка встраиваемая Candy FPE 502/6 N;;
CANDY;Встроенная техника;Духовка;Электрическая;;FPE 502/6 W;1;;;;;;;;;Духовой шкаф Candy FPE 502/6 W Под заказ;
CANDY;Встроенная техника;Духовка;Электрическая;;FPE 502/6 X;1;Духовка CANDY FPE 502/6 X;Духовка CANDY FPE 502/6 X;;Духовой шкаф Candy FPE 502/6 X;;Духовой шкаф электрический CANDY FPE 502/6 X;Духовой шкаф Candy FPE502/6X; Духовка встраиваемая Candy FPE 502/6 X;;
CANDY;Встроенная техника;Духовка;Электрическая;;FPE 602A/6 N;1;;Духовка CANDY FPE 602A/6N;;Духовой шкаф Candy FPE 602A/6N;;;; Духовка встраиваемая Candy FPE 602A/6N;Духовой шкаф Candy FPE 602 A/6 N Под заказ;
CANDY;Встроенная техника;Духовка;Электрическая;;FPE 602A/6 W;1;;Духовка CANDY FPE 602A/6W;;;;;;;;
CANDY;Встроенная техника;Духовка;Электрическая;;FPE 602A/6 X;1;;;;;;;;;Духовой шкаф Candy FPE 602 A/6X Под заказ;
CANDY;Встроенная техника;Духовка;Электрическая;;FPE 609A/6 WXL;1;;;;;;;;;Духовой шкаф Candy FPE 609 A/6 WXL Под заказ;
CANDY;Встроенная техника;Духовка;Электрическая;;FPE 609A/6 XL;1;;Духовка CANDY FPE 609A/6XL;;Духовой шкаф электрический Candy FPE 609A/6XL;;;; Духовка встраиваемая Candy FPE 609A/6XL;Духовой шкаф Candy FPE 609 A/6 XL Под заказ;
CANDY;Встроенная техника;Духовка;Электрическая;;FXE 825X WIFI;1;Духовка CANDY FXE 825X WIFI;;;;;Духовой шкаф электрический CANDY FXE825X WIFI;;;Духовой шкаф Candy FXE 825 X WIFI Под заказ;
CANDY;Встроенная техника;Духовка;Электрическая;;FXP 649 NX;1;Духовка CANDY FXP 649 NX;;;;;;;;Духовой шкаф Candy FXP 649 NX Под заказ;
CANDY;Встроенная техника;Духовка;Электрическая;;FXP 649 WX;1;;;;;;;;;Духовой шкаф Candy FXP 649 WX Под заказ;
CANDY;Встроенная техника;Духовка;Электрическая;;FXP 649 X;1;Духовка CANDY FXP 649 X;Духовка CANDY FXP 649 X;Встраиваемая Духовка CANDY FXP 649 X;Духовой шкаф Candy FXP 649 X;;Духовой шкаф электрический CANDY FXP 649 X;Духовой шкаф CANDY FXP 649 X; Духовка встраиваемая Candy FXP 649 X;Духовой шкаф Candy FXP 649 X;
CANDY;Встроенная техника;Микроволновка;Модерн;;MIC 20 GDFN;9;Встраиваемая микроволновая печь CANDY MIC 20 GDFN;;;;;;;;Микроволновая печь Candy MIC 20 GD FN Под заказ;
